#chr	st	end	value
chr1H	43740001	43840000	6.90682357541308
chr1H	43760001	43860000	7.55107623955839
chr1H	43780001	43880000	7.52238711533051
chr1H	43800001	43900000	7.86263593118917
chr1H	43820001	43920000	8.1972161835802
chr1H	43840001	43940000	7.87458465712733
chr1H	43860001	43960000	9.86758798238497
chr1H	43880001	43980000	7.68955127344896
chr1H	43900001	44000000	7.35522295721205
chr1H	43920001	44020000	9.5071443124914
chr1H	43940001	44040000	10.3267257187407
chr1H	43960001	44060000	9.18533425332306
chr1H	43980001	44080000	9.1793117499917
chr1H	44000001	44100000	9.67106059374125
chr1H	44020001	44120000	9.5071443124914
chr1H	44040001	44140000	9.01539546874185
chr1H	44060001	44160000	10.1628094374908
chr1H	44080001	44180000	10.0054533830841
chr1H	44100001	44200000	9.68103946249594
chr1H	44120001	44220000	14.6884736672352
chr1H	44140001	44240000	14.6884736672352
chr1H	44160001	44260000	14.3440037343367
chr1H	44180001	44280000	13.613039339734
chr1H	44200001	44300000	12.9307295249623
chr1H	44220001	44320000	12.2590033158734
chr1H	44240001	44340000	12.5754473348835
chr1H	44260001	44360000	14.7524653124867
chr1H	44280001	44380000	15.0802978749864
chr1H	44300001	44400000	15.2442141562362
chr1H	44460001	44560000	10.9823908437401
chr1H	44480001	44580000	11.1536201647494
chr1H	44500001	44600000	11.3251041791224
chr1H	44520001	44620000	10.8616378123749
chr1H	44540001	44640000	10.6970675424905
chr1H	44560001	44660000	11.0262080822594
chr1H	44580001	44680000	10.6615486868928
chr1H	44600001	44700000	10.3403125113726
chr1H	44620001	44720000	10.4906419999905
chr1H	44640001	44740000	10.4906419999905
chr1H	44660001	44760000	10.1628094374908
chr1H	44680001	44780000	10.4906419999905
chr1H	44700001	44800000	11.4741396874896
chr1H	44720001	44820000	11.6380559687395
chr1H	44740001	44840000	11.9658885312392
chr1H	44760001	44860000	14.0968001874872
chr1H	44780001	44880000	13.9328839062374
chr1H	44800001	44900000	13.6593324004109
chr1H	44820001	44920000	12.6977094114448
chr1H	44840001	44940000	12.0463308985705
chr1H	44860001	44960000	9.24342177389346
chr1H	44880001	44980000	8.90729734575188
chr1H	44900001	45000000	7.91757824498572
chr1H	44920001	45020000	9.71017762178204
chr1H	44940001	45040000	11.071478325815
chr1H	44960001	45060000	11.3862579726214
chr1H	44980001	45080000	11.063828732359
chr1H	45000001	45100000	12.1457639022472
chr1H	45020001	45120000	11.8175000129973
chr1H	45040001	45140000	11.6533680683723
chr1H	45060001	45160000	11.3251041791224
chr1H	45080001	45180000	11.6533680683723
chr1H	45100001	45200000	11.8019722499893
chr1H	45120001	45220000	11.8019722499893
chr1H	45140001	45240000	11.1536201647494
chr1H	45160001	45260000	11.3176439907016
chr1H	45180001	45280000	10.6615486868928
chr1H	45200001	45300000	10.1896954059217
chr1H	45220001	45320000	10.1896954059217
chr1H	45240001	45340000	10.0253454800197
chr1H	45260001	45360000	9.31973789655711
chr1H	45320001	45420000	9.96380429566618
chr1H	45360001	45460000	10.2760058073219
chr1H	45380001	45480000	10.8494407769351
chr1H	45400001	45500000	9.68825870625041
chr1H	45420001	45520000	10.1817828829699
chr1H	45440001	45540000	9.84065372471938
chr1H	45460001	45560000	10.1742352069133
chr1H	45480001	45580000	10.1742352069133
chr1H	45500001	45600000	10.1970136452258
chr1H	45520001	45620000	9.32553549983506
chr1H	45540001	45640000	8.8464998668676
chr1H	45680001	45780000	11.0495124661658
chr1H	45700001	45800000	11.1749796534949
chr1H	45720001	45820000	11.0081889123979
chr1H	45740001	45840000	11.5121859794491
chr1H	45760001	45860000	11.1832663800363
chr1H	45780001	45880000	10.0320477820914
chr1H	45800001	45900000	9.70312818267855
chr1H	45820001	45920000	10.6827451836276
chr1H	45840001	45940000	11.0262080822594
chr1H	45860001	45960000	10.8470951095295
chr1H	45880001	45980000	10.8470951095295
chr1H	45900001	46000000	10.5183952577256
chr1H	45920001	46020000	10.1896954059217
chr1H	45940001	46040000	10.3540453318236
chr1H	45960001	46060000	10.6898869809171
chr1H	45980001	46080000	11.0041230645397
chr1H	46000001	46100000	10.5078166891071
chr1H	46020001	46120000	10.8398824217854
chr1H	46040001	46140000	11.0041230645397
chr1H	46060001	46160000	11.3326043500483
chr1H	46080001	46180000	11.9658885312392
chr1H	46100001	46200000	12.4576373749887
chr1H	46120001	46220000	12.2937210937389
chr1H	46140001	46240000	12.129804812489
chr1H	46160001	46260000	12.129804812489
chr1H	46180001	46280000	11.3102234062398
chr1H	46220001	46320000	10.9411890002821
chr1H	46300001	46400000	9.52699985662665
chr1H	46340001	46440000	9.52699985662665
chr1H	46360001	46460000	10.1733114543655
chr1H	46380001	46480000	10.1733114543655
chr1H	46400001	46500000	10.3428666452716
chr1H	46420001	46520000	10.6819770270838
chr1H	46440001	46540000	10.6819770270838
chr1H	46460001	46560000	10.3428666452716
chr1H	46760001	46860000	11.1463071249899
chr1H	46780001	46880000	11.1463071249899
chr1H	46800001	46900000	10.9823908437401
chr1H	46820001	46920000	9.69664562821579
chr1H	46840001	46940000	9.38683650725635
chr1H	46860001	46960000	8.32119455049742
chr1H	46880001	46980000	8.24149073681976
chr1H	46900001	47000000	9.18029604202201
chr1H	46920001	47020000	9.30624083197084
chr1H	46940001	47040000	9.25377292903937
chr1H	46960001	47060000	11.897708051622
chr1H	46980001	47080000	12.3934458871063
chr1H	47000001	47100000	12.7239377774291
chr1H	47020001	47120000	13.183441810262
chr1H	47040001	47140000	13.8615314449305
chr1H	47140001	47240000	9.53229570231383
chr1H	47160001	47260000	12.15380756382
chr1H	47180001	47280000	12.1377631204626
chr1H	47200001	47300000	12.2937210937389
chr1H	47220001	47320000	12.7854699374884
chr1H	47240001	47340000	12.2937210937389
chr1H	47260001	47360000	9.99889315624096
chr1H	47280001	47380000	10.4906419999905
chr1H	47300001	47400000	10.9823908437401
chr1H	47320001	47420000	10.8184745624902
chr1H	47340001	47440000	11.3102234062398
chr1H	47360001	47460000	13.277218781238
chr1H	47380001	47480000	12.7854699374884
chr1H	47400001	47500000	13.1133024999881
chr1H	47420001	47520000	13.277218781238
chr1H	47440001	47540000	13.277218781238
chr1H	47460001	47560000	12.9493862187383
chr1H	47480001	47580000	12.2937210937389
chr1H	47500001	47600000	10.9823908437401
chr1H	47520001	47620000	10.3403125113726
chr1H	47540001	47640000	10.3403125113726
chr1H	47560001	47660000	10.0186792080138
chr1H	47580001	47680000	10.4906419999905
chr1H	47600001	47700000	10.3267257187407
chr1H	47620001	47720000	10.3267257187407
chr1H	47640001	47740000	10.8184745624902
chr1H	47660001	47760000	10.4906419999905
chr1H	47680001	47780000	10.8184745624902
chr1H	47700001	47800000	10.9823908437401
chr1H	47720001	47820000	11.3102234062398
chr1H	47740001	47840000	10.8184745624902
chr1H	47760001	47860000	12.2937210937389
chr1H	47780001	47880000	11.9658885312392
chr1H	47800001	47900000	11.4741396874896
chr1H	47820001	47920000	11.8019722499893
chr1H	47840001	47940000	11.4816678166538
chr1H	47860001	47960000	10.9895963387972
chr1H	47880001	47980000	10.9895963387972
chr1H	47900001	48000000	11.9737392945104
chr1H	47920001	48020000	11.9737392945104
chr1H	47940001	48040000	11.8019722499893
chr1H	47960001	48060000	10.1592729030382
chr1H	47980001	48080000	10.1592729030382
chr1H	48000001	48100000	9.99272744561138
chr1H	48020001	48120000	9.65963653075767
chr1H	48040001	48140000	10.6685764006225
chr1H	48060001	48160000	10.4906419999905
chr1H	48080001	48180000	10.1628094374908
chr1H	48100001	48200000	9.19138889899788
chr1H	48120001	48220000	8.53486112049803
chr1H	48140001	48240000	8.53486112049803
chr1H	48160001	48260000	11.8019722499893
chr1H	48180001	48280000	12.4822888493286
chr1H	48200001	48300000	11.3138593095247
chr1H	48760001	48860000	10.0681016527445
chr1H	48780001	48880000	12.3594766971206
chr1H	48800001	48900000	12.5242697197489
chr1H	48820001	48920000	12.3594766971206
chr1H	48840001	48940000	9.81900956958695
chr1H	48860001	48960000	9.652585678577
chr1H	48880001	48980000	8.65404233251732
chr1H	48900001	49000000	8.82046622352726
chr1H	48920001	49020000	8.98689011453721
chr1H	48940001	49040000	8.98689011453721
chr1H	48960001	49060000	8.98689011453721
chr1H	48980001	49080000	8.82046622352726
chr1H	49000001	49100000	8.82046622352726
chr1H	49020001	49120000	8.82046622352726
chr1H	49040001	49140000	8.65404233251732
chr1H	49060001	49160000	6.79924506401281
chr1H	49100001	49200000	6.95754561133785
chr1H	49120001	49220000	8.49381832876967
chr1H	49140001	49240000	8.65404233251732
chr1H	49160001	49260000	8.65404233251732
chr1H	49180001	49280000	8.65404233251732
chr1H	49200001	49300000	8.65404233251732
chr1H	49220001	49320000	8.64150934397292
chr1H	49240001	49340000	9.64557583464062
chr1H	49260001	49360000	10.3486973564612
chr1H	49280001	49380000	10.5313419614627
chr1H	49300001	49400000	11.9226471970543
chr1H	49320001	49420000	11.9226471970543
chr1H	49340001	49440000	11.1504006976665
chr1H	49360001	49460000	9.81900956958695
chr1H	49380001	49480000	8.65404233251732
chr1H	49400001	49500000	7.98834676847752
chr1H	49420001	49520000	7.15622731342778
chr1H	49440001	49540000	7.15622731342778
chr1H	49460001	49560000	8.27381068734933
chr1H	49480001	49580000	8.42172037836279
chr1H	49500001	49600000	8.40444415404204
chr1H	49520001	49620000	8.73403019929859
chr1H	49540001	49640000	8.56923717667032
chr1H	49560001	49660000	11.370718561351
chr1H	49580001	49680000	11.8650976292358
chr1H	49600001	49700000	12.0967634816007
chr1H	49620001	49720000	12.802291680747
chr1H	49640001	49740000	12.6549442944511
chr1H	49820001	49920000	11.8019722499893
chr1H	49840001	49940000	9.01539546874185
chr1H	49860001	49960000	9.34322803124155
chr1H	49880001	49980000	9.1793117499917
chr1H	49900001	50000000	9.34322803124155
chr1H	49920001	50020000	9.1793117499917
chr1H	49940001	50040000	9.99889315624096
chr1H	49960001	50060000	10.6545582812404
chr1H	49980001	50080000	10.1628094374908
chr1H	50000001	50100000	10.1628094374908
chr1H	50020001	50120000	10.1628094374908
chr1H	50040001	50140000	10.1628094374908
chr1H	50060001	50160000	10.3267257187407
chr1H	50080001	50180000	10.4906419999905
chr1H	50100001	50200000	10.9823908437401
chr1H	50120001	50220000	10.9823908437401
chr1H	50140001	50240000	10.6545582812404
chr1H	50160001	50260000	10.6545582812404
chr1H	50180001	50280000	10.1628094374908
chr1H	50200001	50300000	9.5071443124914
chr1H	50220001	50320000	9.1793117499917
chr1H	50240001	50340000	9.1793117499917
chr1H	50260001	50360000	9.67106059374125
chr1H	50280001	50380000	9.8349768749911
chr1H	50300001	50400000	9.67740573117966
chr1H	50320001	50420000	10.0940490385662
chr1H	50340001	50440000	10.4250014660601
chr1H	50360001	50460000	11.4258702305103
chr1H	50380001	50480000	10.1742352069133
chr1H	50400001	50500000	9.87759447733001
chr1H	50420001	50520000	9.69552117087043
chr1H	50440001	50540000	10.2595252523132
chr1H	50460001	50560000	8.9482907946087
chr1H	50480001	50580000	8.94198539779069
chr1H	50500001	50600000	10.2595252523132
chr1H	50520001	50620000	9.81900956958695
chr1H	50540001	50640000	7.57466930788763
chr1H	50560001	50660000	8.33338691423068
chr1H	50580001	50680000	8.33953705484693
chr1H	50600001	50700000	8.82690924362339
chr1H	50620001	50720000	8.49381832876967
chr1H	50640001	50740000	8.16072741391596
chr1H	50660001	50760000	8.49381832876967
chr1H	50680001	50780000	8.66036378619653
chr1H	50700001	50800000	9.49309107333081
chr1H	50720001	50820000	9.82618198818452
chr1H	50740001	50840000	9.55002820119698
chr1H	50760001	50860000	10.3564144790953
chr1H	50780001	50880000	9.84065372471938
chr1H	50800001	50900000	9.5070722425255
chr1H	50820001	50920000	9.50006108222298
chr1H	50840001	50940000	9.50006108222298
chr1H	50860001	50960000	9.16672560565375
chr1H	50880001	50980000	9.50006108222298
chr1H	50900001	51000000	9.1600001584771
chr1H	50920001	51020000	8.66036378619653
chr1H	50940001	51040000	8.32727287134282
chr1H	50960001	51060000	8.16072741391596
chr1H	50980001	51080000	9.1793117499917
chr1H	51000001	51100000	8.85147918749199
chr1H	51020001	51120000	8.35973034374244
chr1H	51040001	51140000	9.34322803124155
chr1H	51060001	51160000	9.02131042737087
chr1H	51080001	51180000	9.02131042737087
chr1H	51100001	51200000	9.19747599424213
chr1H	51120001	51220000	9.99889315624096
chr1H	51140001	51240000	9.51338190522746
chr1H	51160001	51260000	8.69899306512299
chr1H	51180001	51280000	10.825572512845
chr1H	51200001	51300000	10.6615486868928
chr1H	51320001	51420000	10.3564144790953
chr1H	51340001	51440000	10.5044444559976
chr1H	51360001	51460000	10.0120486221227
chr1H	51380001	51480000	10.5044444559976
chr1H	51400001	51500000	10.7042872451169
chr1H	51420001	51520000	11.0041230645397
chr1H	51440001	51540000	11.8019722499893
chr1H	51460001	51560000	11.8019722499893
chr1H	51480001	51580000	11.3102234062398
chr1H	51500001	51600000	11.1832663800363
chr1H	51520001	51620000	11.3102234062398
chr1H	51540001	51640000	10.8184745624902
chr1H	51560001	51660000	10.1628094374908
chr1H	51580001	51680000	9.5071443124914
chr1H	51600001	51700000	9.8349768749911
chr1H	51720001	51820000	9.86099555411775
chr1H	51880001	51980000	9.04528898385289
chr1H	51900001	52000000	9.01539546874185
chr1H	51920001	52020000	8.68756290624214
chr1H	51940001	52040000	8.68756290624214
chr1H	51960001	52060000	9.8349768749911
chr1H	51980001	52080000	9.12600632142213
chr1H	52000001	52100000	9.31782873773527
chr1H	52020001	52120000	9.65665887365291
chr1H	52040001	52140000	9.99548900957056
chr1H	52060001	52160000	7.96250819406468
chr1H	52080001	52180000	8.14541925229797
chr1H	52100001	52200000	7.97572301787509
chr1H	52120001	52220000	8.31511548672084
chr1H	52140001	52240000	8.48481172114372
chr1H	52160001	52260000	8.31511548672084
chr1H	52180001	52280000	12.0484326440241
chr1H	52200001	52300000	12.3878251128698
chr1H	52220001	52320000	12.3878251128698
chr1H	52240001	52340000	12.0484326440241
chr1H	52260001	52360000	11.1999514719097
chr1H	52280001	52380000	8.14541925229797
chr1H	52300001	52400000	7.62998359077414
chr1H	52320001	52420000	7.28484792222939
chr1H	52340001	52440000	7.12131801805586
chr1H	52360001	52460000	6.61265244533759
chr1H	52380001	52480000	7.12131801805586
chr1H	52400001	52500000	7.62998359077414
chr1H	52420001	52520000	8.64731473621069
chr1H	52440001	52540000	8.64731473621069
chr1H	52460001	52560000	8.13864916349241
chr1H	52480001	52580000	8.30820435439851
chr1H	52500001	52600000	8.4777595453046
chr1H	52520001	52620000	8.30820435439851
chr1H	52620001	52720000	9.35687485918688
chr1H	52640001	52740000	9.82607394161174
chr1H	52660001	52760000	9.90790632748564
chr1H	52680001	52780000	9.39320228981169
chr1H	52700001	52800000	9.72278833506824
chr1H	52720001	52820000	9.87421619306811
chr1H	52740001	52840000	9.21593511353024
chr1H	52900001	53000000	8.98642511802287
chr1H	53040001	53140000	21.3639540541676
chr1H	53060001	53160000	21.0248436723554
chr1H	53080001	53180000	20.8552884814493
chr1H	53100001	53200000	15.5990775633605
chr1H	53120001	53220000	8.30820435439851
chr1H	53140001	53240000	8.30820435439851
chr1H	53220001	53320000	8.81686992711678
chr1H	53240001	53340000	8.64731473621069
chr1H	53260001	53360000	7.96909397258632
chr1H	53280001	53380000	7.96909397258632
chr1H	53300001	53400000	8.64731473621069
chr1H	53320001	53420000	8.49905633001601
chr1H	53500001	53600000	7.46663431460647
chr1H	53520001	53620000	7.46042839986804
chr1H	53540001	53640000	7.62998359077414
chr1H	53560001	53660000	7.81913182361473
chr1H	53580001	53680000	7.64915069701441
chr1H	53600001	53700000	7.47916957041409
chr1H	53620001	53720000	8.15909407681537
chr1H	53640001	53740000	10.0054533830841
chr1H	53660001	53760000	10.1628094374908
chr1H	53680001	53780000	10.3267257187407
chr1H	53700001	53800000	10.4906419999905
chr1H	53720001	53820000	10.1628094374908
chr1H	53740001	53840000	10.4906419999905
chr1H	53760001	53860000	9.99889315624096
chr1H	53780001	53880000	9.99889315624096
chr1H	53800001	53900000	10.3267257187407
chr1H	53820001	53920000	10.4906419999905
chr1H	53840001	53940000	10.9823908437401
chr1H	53860001	53960000	10.9823908437401
chr1H	53880001	53980000	11.3102234062398
chr1H	53900001	54000000	10.825572512845
chr1H	53920001	54020000	10.3267257187407
chr1H	53940001	54040000	10.1628094374908
chr1H	53960001	54060000	10.1761805667476
chr1H	53980001	54080000	9.18533425332306
chr1H	54000001	54100000	9.51338190522746
chr1H	54020001	54120000	10.1628094374908
chr1H	54040001	54140000	9.99889315624096
chr1H	54060001	54160000	9.34322803124155
chr1H	54080001	54180000	9.67106059374125
chr1H	54100001	54200000	9.67106059374125
chr1H	54120001	54220000	10.3267257187407
chr1H	54140001	54240000	10.3267257187407
chr1H	54160001	54260000	10.3267257187407
chr1H	54180001	54280000	10.6545582812404
chr1H	54200001	54300000	10.3267257187407
chr1H	54220001	54320000	8.93571554233727
chr1H	54320001	54420000	10.3267257187407
chr1H	54340001	54440000	10.6545582812404
chr1H	54360001	54460000	10.3267257187407
chr1H	54380001	54480000	10.4906419999905
chr1H	54400001	54500000	10.3267257187407
chr1H	54420001	54520000	10.4906419999905
chr1H	54440001	54540000	9.84142955713185
chr1H	55160001	55260000	11.45521958849
chr1H	55300001	55400000	12.7854699374884
chr1H	55320001	55420000	12.9493862187383
chr1H	55340001	55440000	12.9493862187383
chr1H	55360001	55460000	11.6380559687395
chr1H	55380001	55480000	10.6545582812404
chr1H	55400001	55500000	9.86099555411775
chr1H	55420001	55520000	9.86099555411775
chr1H	55440001	55540000	10.5183952577256
chr1H	55460001	55560000	10.5183952577256
chr1H	55480001	55580000	11.0114450354315
chr1H	55500001	55600000	11.3401448872354
chr1H	55520001	55620000	11.5044948131374
chr1H	55540001	55640000	10.8470951095295
chr1H	55560001	55660000	11.6533680683723
chr1H	55580001	55680000	11.1536201647494
chr1H	55600001	55700000	10.8184745624902
chr1H	55620001	55720000	10.6545582812404
chr1H	55640001	55740000	11.1463071249899
chr1H	55660001	55760000	10.9895963387972
chr1H	56160001	56260000	15.0047840102209
chr1H	56180001	56280000	14.55174660749
chr1H	56200001	56300000	13.9420252059368
chr1H	56220001	56320000	13.7780013799846
chr1H	56240001	56340000	13.4499537280802
chr1H	56260001	56360000	13.285929902128
